"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (127) / (126)"	"Ratios: (128) / (126)"	"Ratios: (129) / (126)"	"Ratios: (130) / (126)"	"Ratios: (131) / (126)"	"Ratio Standard Errors [%]: (127) / (126)"	"Ratio Standard Errors [%]: (128) / (126)"	"Ratio Standard Errors [%]: (129) / (126)"	"Ratio Standard Errors [%]: (130) / (126)"	"Ratio Standard Errors [%]: (131) / (126)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2" 
"False"	"IsMasterProtein"	"A0PCL5"	"Chromatin assembly factor 1 OS=Xenopus laevis GN=p60 PE=2 SV=1"	"2.98769771528998"	"2"	"3"	"2"	"1"	"569"	"62.896"	"8.06"	"0.60"	"0.68"	"1.24"	"1.07"	"1.15"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.77015357709482"
"False"	"IsMasterProtein"	"Q7ZWZ3"	"Abce1-prov protein OS=Xenopus laevis GN=abce1 PE=2 SV=1"	"4.84140233722871"	"3"	"3"	"3"	"1"	"599"	"67.492"	"8.24"	"0.58"	"0.83"	"1.10"	"2.02"	"1.65"	""	""	""	""	""	""	"3"	"0"	"0"	"Green"	"4.76538936835252"
"False"	"IsMasterProtein"	"Q801P3"	"Copz1 protein (Fragment) OS=Xenopus laevis GN=Copz1 PE=2 SV=1"	"5.88235294117647"	"1"	"1"	"1"	"1"	"187"	"21.154"	"5.16"	"0.63"	"0.80"	"0.71"	"1.20"	"0.89"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.75782273891092"
"False"	"IsMasterProteinCandidate"	"Q6GQG0"	"MGC80093 protein OS=Xenopus laevis GN=copz1 PE=2 SV=1"	"6.21468926553672"	"1"	"1"	"1"	"1"	"177"	"20.161"	"4.88"	"0.63"	"0.80"	"0.71"	"1.20"	"0.89"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.75782273891092"
"False"	"IsMasterProteinCandidate"	"A0AUT9"	"Copz1 protein OS=Xenopus laevis GN=Copz1 PE=2 SV=1"	"6.21468926553672"	"1"	"1"	"1"	"1"	"177"	"20.175"	"4.88"	"0.63"	"0.80"	"0.71"	"1.20"	"0.89"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.75782273891092"
"False"	"IsMasterProtein"	"Q66J39"	"MGC82028 protein OS=Xenopus laevis GN=taf15 PE=2 SV=1"	"3.15789473684211"	"2"	"2"	"2"	"1"	"475"	"50.154"	"8.73"	"0.58"	"0.68"	"0.84"	"0.92"	"0.83"	"3.20"	"3.43"	"17.68"	"0.44"	"4.35"	""	"2"	"0"	"0"	"Green"	"4.74058974917619"
"False"	"IsMasterProtein"	"Q66IW2"	"Glucosylceramidase OS=Xenopus laevis GN=gba PE=2 SV=1"	"6.35593220338983"	"2"	"2"	"2"	"1"	"236"	"26.069"	"9"	"0.90"	"0.87"	"0.78"	"1.05"	"0.97"	"0.84"	"8.97"	"16.89"	"0.76"	"1.06"	""	"2"	"0"	"0"	"Green"	"4.72614930939306"
"False"	"IsMasterProtein"	"Q3B8I6"	"Wu:fj06d02 protein OS=Xenopus laevis GN=wu:fj06d02 PE=2 SV=1"	"3.9647577092511"	"1"	"1"	"1"	"1"	"227"	"25.131"	"4.78"	"0.62"	"0.86"	"0.74"	"1.15"	"0.80"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.71349404299698"
"False"	"IsMasterProtein"	"Q5HZQ7"	"Uncharacterized protein OS=Xenopus laevis GN=snrpd2 PE=2 SV=1"	"7.6271186440678"	"1"	"1"	"1"	"1"	"118"	"13.532"	"9.91"	"0.74"	"0.83"	"0.79"	"1.03"	"0.99"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.71060643535196"
"False"	"IsMasterProtein"	"Q3KQ84"	"Receptor expression-enhancing protein OS=Xenopus laevis GN=reep5 PE=2 SV=1"	"12.1693121693122"	"3"	"3"	"3"	"1"	"189"	"21.411"	"8.1"	"0.65"	"0.84"	"0.64"	"1.15"	"0.81"	"46.29"	"26.27"	"2.22"	"10.13"	"5.52"	""	"3"	"0"	"0"	"Green"	"4.70547279627615"
"False"	"IsMasterProtein"	"Q7ZY57"	"Eif2s3-prov protein OS=Xenopus laevis GN=eif2s3 PE=2 SV=1"	"2.11864406779661"	"1"	"1"	"1"	"1"	"472"	"51.265"	"8.28"	"0.59"	"0.70"	"0.61"	"0.58"	"0.77"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.69098983557212"
"False"	"IsMasterProteinCandidate"	"A2RV72"	"LOC100037141 protein OS=Xenopus laevis GN=LOC100037141 PE=2 SV=1"	"3.11804008908686"	"1"	"1"	"1"	"1"	"449"	"49.877"	"5.1"	"0.63"	"0.52"	"0.80"	"0.67"	"0.65"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.66321826567006"
"False"	"IsMasterProtein"	"Q7ZYU9"	"Alphatub84b-prov protein OS=Xenopus laevis GN=tuba1a PE=2 SV=1"	"3.09734513274336"	"1"	"1"	"1"	"1"	"452"	"50.147"	"5.06"	"0.63"	"0.52"	"0.80"	"0.67"	"0.65"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.66321826567006"
"False"	"IsMasterProteinCandidate"	"P08537"	"Tubulin alpha chain OS=Xenopus laevis GN=tuba PE=2 SV=2"	"3.11804008908686"	"1"	"1"	"1"	"1"	"449"	"49.847"	"5.1"	"0.63"	"0.52"	"0.80"	"0.67"	"0.65"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.66321826567006"
"False"	"IsMasterProtein"	"Q641S0"	"LOC494634 protein OS=Xenopus laevis GN=ndufa4 PE=2 SV=1"	"10.9756097560976"	"1"	"1"	"1"	"1"	"82"	"9.621"	"9.85"	"0.60"	"0.62"	"0.82"	"0.61"	"0.83"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.66147388689322"
"False"	"IsMasterProteinCandidate"	"Q6GQ91"	"MGC80253 protein OS=Xenopus laevis GN=ndufa4 PE=2 SV=1"	"10.9756097560976"	"1"	"1"	"1"	"1"	"82"	"9.639"	"9.79"	"0.60"	"0.62"	"0.82"	"0.61"	"0.83"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.66147388689322"
"False"	"IsMasterProtein"	"Q7ZY40"	"Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Xenopus laevis GN=anp32e PE=1 SV=1"	"9.50570342205323"	"2"	"2"	"2"	"1"	"263"	"30.09"	"4.03"	"0.82"	"0.89"	"0.95"	"0.93"	"1.19"	"8.53"	"11.94"	"0.42"	"16.71"	"18.61"	""	"2"	"0"	"0"	"Green"	"4.65891121287874"
"False"	"IsMasterProtein"	"P05782"	"Keratin, type I cytoskeletal 47 kDa (Fragment) OS=Xenopus laevis GN=xk81b1 PE=3 SV=2"	"3.21428571428571"	"1"	"1"	"1"	"1"	"280"	"29.888"	"5.06"	"1.15"	"0.66"	"1.05"	"1.34"	"1.20"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.625861529452"
"False"	"IsMasterProtein"	"Q6GLY0"	"MGC84136 protein OS=Xenopus laevis GN=sccpdh.2 PE=2 SV=1"	"2.33100233100233"	"1"	"1"	"1"	"1"	"429"	"46.601"	"8.88"	"1.19"	"1.02"	"1.26"	"1.79"	"1.21"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.62136655479593"
"False"	"IsMasterProtein"	"Q7ZXQ9"	"Drebrin-like protein A OS=Xenopus laevis GN=dbnl-a PE=2 SV=1"	"6.48769574944072"	"2"	"2"	"2"	"1"	"447"	"50.581"	"4.88"	"0.66"	"0.67"	"0.39"	"0.72"	"0.45"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.60307764930669"
"False"	"IsMasterProtein"	"Q4FZP7"	"MGC116452 protein OS=Xenopus laevis GN=rpl39 PE=2 SV=1"	"27.4509803921569"	"2"	"2"	"2"	"1"	"51"	"6.375"	"12.48"	"0.63"	"0.74"	"0.77"	"0.86"	"0.89"	"23.09"	"0.77"	"29.36"	"25.45"	"9.32"	""	"2"	"0"	"0"	"Green"	"4.59181735016644"
"False"	"IsMasterProteinCandidate"	"Q5XGT3"	"Fructose-bisphosphate aldolase OS=Xenopus laevis GN=MGC64482 PE=2 SV=1"	"3.84615384615385"	"3"	"3"	"3"	"1"	"364"	"39.347"	"8.29"	"0.62"	"0.80"	"1.00"	"1.15"	"0.88"	"5.03"	"3.12"	"6.37"	"1.51"	"5.18"	""	"3"	"0"	"0"	"Green"	"4.57427936505484"
"False"	"IsMasterProtein"	"Q3KPP7"	"Fructose-bisphosphate aldolase OS=Xenopus laevis GN=MGC64482 PE=2 SV=1"	"3.84615384615385"	"3"	"3"	"3"	"1"	"364"	"39.381"	"8.29"	"0.62"	"0.80"	"1.00"	"1.15"	"0.88"	"5.03"	"3.12"	"6.37"	"1.51"	"5.18"	""	"3"	"0"	"0"	"Green"	"4.57427936505484"
"False"	"IsMasterProtein"	"Q6GM69"	"Uncharacterized protein OS=Xenopus laevis PE=2 SV=1"	"2.45398773006135"	"1"	"1"	"1"	"1"	"326"	"35.915"	"6.2"	"0.68"	"0.92"	"0.77"	"1.09"	"0.89"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.57102388640964"
"False"	"IsMasterProtein"	"Q5J6M8"	"Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2"	"7.94392523364486"	"2"	"3"	"2"	"1"	"214"	"23.494"	"9.16"	"1.00"	"0.86"	"0.84"	"1.12"	"0.95"	"4.65"	"3.35"	"6.12"	"2.86"	"13.64"	""	"2"	"0"	"0"	"Green"	"4.56839932857045"
"False"	"IsMasterProteinCandidate"	"Q6NRB2"	"3-hydroxyisobutyrate dehydrogenase OS=Xenopus laevis GN=hibadh PE=2 SV=1"	"5.48780487804878"	"2"	"2"	"2"	"1"	"328"	"34.466"	"8.09"	"0.79"	"0.83"	"1.16"	"1.22"	"0.94"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.53503442328309"
"False"	"IsMasterProtein"	"Q5XGV0"	"3-hydroxyisobutyrate dehydrogenase OS=Xenopus laevis GN=LOC495134 PE=2 SV=1"	"5.48780487804878"	"2"	"2"	"2"	"1"	"328"	"34.453"	"7.87"	"0.79"	"0.83"	"1.16"	"1.22"	"0.94"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.53503442328309"
"False"	"IsMasterProtein"	"Q8AVU8"	"Eif2b3 protein OS=Xenopus laevis GN=eif2b3 PE=2 SV=2"	"6.35964912280702"	"2"	"2"	"2"	"1"	"456"	"51.149"	"6.54"	"0.84"	"1.08"	"1.19"	"1.14"	"1.42"	"26.23"	"12.51"	"4.11"	"1.96"	"5.52"	""	"2"	"0"	"0"	"Green"	"4.5327221906199"
"False"	"IsMasterProtein"	"Q9YHD3"	"Large proline-rich protein bag6-A OS=Xenopus laevis GN=Bag6-a PE=2 SV=1"	"2.02643171806167"	"2"	"2"	"2"	"1"	"1135"	"121.565"	"5.82"	"1.11"	"0.91"	"0.99"	"1.44"	"1.10"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.5302758232517"
"False"	"None"	"Q7ZXQ4"	"Capn1 protein OS=Xenopus laevis GN=capn1 PE=2 SV=1"	"1.12201963534362"	"1"	"1"	"1"	"1"	"713"	"80.956"	"5.57"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.52713022032694"
"False"	"IsMasterProtein"	"Q6GQH0"	"DNA (cytosine-5)-methyltransferase OS=Xenopus laevis GN=dnmt1 PE=2 SV=1"	"1.81208053691275"	"3"	"3"	"3"	"1"	"1490"	"167.9"	"6.54"	"0.60"	"0.73"	"0.75"	"1.01"	"1.10"	""	""	""	""	""	""	"3"	"0"	"0"	"Green"	"4.52399305415188"
"False"	"IsMasterProtein"	"Q6DCL1"	"MGC82412 protein OS=Xenopus laevis GN=bpnt1 PE=2 SV=1"	"4.22077922077922"	"1"	"1"	"1"	"1"	"308"	"32.976"	"5.63"	"0.70"	"0.82"	"0.82"	"1.22"	"0.97"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.50633298358073"
"False"	"IsMasterProtein"	"A9UM09"	"LOC100137668 protein OS=Xenopus laevis GN=uqcr10 PE=2 SV=1"	"37.0967741935484"	"2"	"2"	"2"	"1"	"62"	"7.184"	"7.52"	""	""	""	""	""	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.49396254792819"
"False"	"IsMasterProtein"	"Q6NRP7"	"MGC83147 protein OS=Xenopus laevis GN=srm PE=2 SV=1"	"3.44827586206897"	"1"	"1"	"1"	"1"	"290"	"32.83"	"5.26"	"0.95"	"0.74"	"0.81"	"0.91"	"1.02"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.49119284069195"
"False"	"IsMasterProtein"	"Q7SYU0"	"40S ribosomal protein S8 OS=Xenopus laevis GN=rps8 PE=2 SV=3"	"6.25"	"1"	"1"	"1"	"1"	"208"	"24.069"	"10.35"	"0.79"	"0.85"	"0.82"	"1.09"	"1.05"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.48223622717811"
"False"	"IsMasterProtein"	"Q7ZTR3"	"Serine/threonine-protein phosphatase OS=Xenopus laevis GN=ppp1ca PE=2 SV=1"	"5.21472392638037"	"1"	"1"	"1"	"1"	"326"	"37.174"	"6.33"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.45594980642838"
"False"	"IsMasterProtein"	"B7ZP66"	"Nucleolar protein NO29 OS=Xenopus laevis GN=NO29 PE=2 SV=1"	"5.46448087431694"	"1"	"1"	"1"	"1"	"183"	"20.109"	"4.08"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.39284428264706"
"False"	"IsMasterProteinCandidate"	"Q66L02"	"MGC85274 protein OS=Xenopus laevis GN=npm3 PE=2 SV=1"	"5.84795321637427"	"1"	"1"	"1"	"1"	"171"	"18.793"	"4.22"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.39284428264706"
"False"	"IsMasterProteinCandidate"	"Q801N3"	"Camk2g-prov protein OS=Xenopus laevis PE=2 SV=1"	"6.76982591876209"	"4"	"4"	"4"	"1"	"517"	"58.461"	"7.3"	"0.83"	"0.86"	"0.79"	"0.82"	"0.97"	"14.17"	"4.39"	"6.87"	"6.04"	"0.55"	""	"4"	"0"	"0"	"Green"	"4.36255746726513"
"False"	"IsMasterProtein"	"Q9DFZ8"	"Calcium/calmodulin-dependent protein kinase II gamma M subunit OS=Xenopus laevis PE=2 SV=1"	"5.44323483670296"	"4"	"4"	"4"	"1"	"643"	"71.441"	"6.79"	"0.83"	"0.86"	"0.79"	"0.82"	"0.97"	"14.17"	"4.39"	"6.87"	"6.04"	"0.55"	""	"4"	"0"	"0"	"Green"	"4.36255746726513"
"False"	"IsMasterProteinCandidate"	"Q9DFZ9"	"Calcium/calmodulin-dependent protein kinase II gamma L subunit OS=Xenopus laevis PE=2 SV=1"	"5.64516129032258"	"4"	"4"	"4"	"1"	"620"	"68.882"	"6.64"	"0.83"	"0.86"	"0.79"	"0.82"	"0.97"	"14.17"	"4.39"	"6.87"	"6.04"	"0.55"	""	"4"	"0"	"0"	"Green"	"4.36255746726513"
"False"	"IsMasterProteinCandidate"	"Q9DG01"	"Calcium/calmodulin-dependent protein kinase II gamma J subunit OS=Xenopus laevis PE=2 SV=1"	"6.46950092421442"	"4"	"4"	"4"	"1"	"541"	"60.548"	"7.28"	"0.83"	"0.86"	"0.79"	"0.82"	"0.97"	"14.17"	"4.39"	"6.87"	"6.04"	"0.55"	""	"4"	"0"	"0"	"Green"	"4.36255746726513"
"False"	"IsMasterProteinCandidate"	"Q9DG00"	"Calcium/calmodulin-dependent protein kinase II gamma K subunit OS=Xenopus laevis GN=camk2g PE=2 SV=1"	"6.20567375886525"	"4"	"4"	"4"	"1"	"564"	"62.95"	"7.28"	"0.83"	"0.86"	"0.79"	"0.82"	"0.97"	"14.17"	"4.39"	"6.87"	"6.04"	"0.55"	""	"4"	"0"	"0"	"Green"	"4.36255746726513"
"False"	"IsMasterProtein"	"Q6IP50"	"UBX domain-containing protein 1-A OS=Xenopus laevis GN=ubxn1-a PE=2 SV=1"	"9.7972972972973"	"3"	"3"	"3"	"1"	"296"	"33.405"	"5.03"	"1.02"	"0.87"	"0.85"	"1.10"	"0.82"	"17.30"	"5.99"	"2.08"	"3.02"	"3.27"	""	"3"	"0"	"0"	"Green"	"4.35278990691024"
"False"	"IsMasterProtein"	"Q7T0P5"	"MGC69110 protein OS=Xenopus laevis GN=ndufs5 PE=2 SV=1"	"7.69230769230769"	"1"	"1"	"1"	"1"	"104"	"12.415"	"8.44"	"1.15"	"1.73"	"1.97"	"1.98"	"0.94"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.35126141103634"
"False"	"IsMasterProtein"	"UBE2I_HUMAN"	"(Common contaminant protein)"	"6.32911392405063"	"1"	"1"	"1"	"1"	"158"	"17.995"	"8.66"	"0.76"	"0.83"	"0.96"	"1.09"	"0.84"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.34111218109237"
"False"	"IsMasterProtein"	"Q5XGT9"	"NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Xenopus laevis GN=fdxr PE=2 SV=1"	"2.05761316872428"	"1"	"1"	"1"	"1"	"486"	"53.58"	"8.32"	"1.00"	"0.81"	"1.27"	"1.07"	"1.06"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.33644154158751"
"False"	"IsMasterProtein"	"Q6GPR8"	"Dynein light chain dlc8a OS=Xenopus laevis GN=dynll1 PE=2 SV=1"	"13.4831460674157"	"2"	"3"	"2"	"1"	"89"	"10.351"	"7.37"	"0.83"	"0.87"	"0.70"	"1.03"	"0.83"	"3.93"	"12.32"	"9.57"	"6.10"	"2.36"	""	"2"	"0"	"0"	"Green"	"4.32914702208022"
"False"	"IsMasterProteinCandidate"	"Q6NTS8"	"MGC68763 protein OS=Xenopus laevis GN=dynll1 PE=2 SV=1"	"13.4831460674157"	"2"	"3"	"2"	"1"	"89"	"10.335"	"7.37"	"0.83"	"0.87"	"0.70"	"1.03"	"0.83"	"3.93"	"12.32"	"9.57"	"6.10"	"2.36"	""	"2"	"0"	"0"	"Green"	"4.32914702208022"
"False"	"IsMasterProteinCandidate"	"Q68FI3"	"D-dopachrome decarboxylase-A OS=Xenopus laevis GN=ddt-a PE=3 SV=1"	"9.32203389830508"	"1"	"1"	"1"	"1"	"118"	"12.869"	"7.14"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.30453494336181"
"False"	"IsMasterProtein"	"Q640C5"	"D-dopachrome decarboxylase-B OS=Xenopus laevis GN=ddt-b PE=3 SV=1"	"9.32203389830508"	"1"	"1"	"1"	"1"	"118"	"12.894"	"6.01"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.30453494336181"
"False"	"IsMasterProtein"	"Q05AW6"	"tRNA-splicing ligase RtcB homolog OS=Xenopus laevis GN=rtcb PE=2 SV=1"	"2.17821782178218"	"1"	"1"	"1"	"1"	"505"	"55.152"	"6.77"	"1.57"	"1.29"	"1.16"	"1.44"	"1.67"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.30174532510392"
"False"	"IsMasterProteinCandidate"	"Q91675"	"Zona pellucida C glycoprotein OS=Xenopus laevis GN=xlZPC PE=2 SV=1"	"3.52422907488987"	"2"	"2"	"2"	"1"	"454"	"49.558"	"8.38"	"0.60"	"0.76"	"0.72"	"0.77"	"0.93"	"26.03"	"20.73"	"22.33"	"43.03"	"9.74"	""	"2"	"0"	"0"	"Green"	"4.30146908539549"
"False"	"IsMasterProtein"	"Q91728"	"Gp43 OS=Xenopus laevis PE=2 SV=1"	"3.47826086956522"	"2"	"2"	"2"	"1"	"460"	"50.052"	"8.38"	"0.60"	"0.76"	"0.72"	"0.77"	"0.93"	"26.03"	"20.73"	"22.33"	"43.03"	"9.74"	""	"2"	"0"	"0"	"Green"	"4.30146908539549"
"False"	"IsMasterProtein"	"Q6NU58"	"MGC81232 protein OS=Xenopus laevis GN=rbp1 PE=2 SV=1"	"9.55882352941176"	"2"	"2"	"2"	"1"	"136"	"16.045"	"5.6"	"0.84"	"0.92"	"0.94"	"1.26"	"1.21"	"17.45"	"19.76"	"9.59"	"0.33"	"2.77"	""	"2"	"0"	"0"	"Green"	"4.28277933695449"
"False"	"IsMasterProtein"	"Q6DKD2"	"MGC83430 protein OS=Xenopus laevis GN=lsm7 PE=2 SV=1"	"7.76699029126214"	"1"	"1"	"1"	"1"	"103"	"11.567"	"5.27"	"0.76"	"0.90"	"0.87"	"1.20"	"1.19"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.251737623307"
"False"	"IsMasterProtein"	"Q7ZXC7"	"G3bp-prov protein OS=Xenopus laevis GN=g3bp1 PE=2 SV=1"	"4.8936170212766"	"2"	"2"	"2"	"1"	"470"	"52.627"	"5.07"	"1.04"	"1.10"	"1.47"	"1.31"	"1.29"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.24147924859663"
"False"	"IsMasterProtein"	"Q91575"	"Tubulin beta chain OS=Xenopus laevis GN=tubb PE=2 SV=1"	"3.37837837837838"	"1"	"1"	"1"	"1"	"444"	"49.696"	"4.89"	"0.62"	"1.09"	"0.74"	"1.40"	"0.86"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.23937232352167"
"False"	"None"	"B2LT51"	"Fascin OS=Xenopus laevis GN=fscn2 PE=2 SV=1"	"2.03252032520325"	"1"	"1"	"1"	"1"	"492"	"55.32"	"7.31"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.23512795694927"
"False"	"IsMasterProtein"	"A5D8N2"	"Protein DPCD OS=Xenopus laevis GN=dpcd PE=2 SV=1"	"4.92610837438424"	"1"	"1"	"1"	"1"	"203"	"23.379"	"8.48"	"0.60"	"1.48"	"0.84"	"1.44"	"1.33"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.23260203607081"
"False"	"IsMasterProtein"	"Q7ZTN2"	"Hdlbp protein OS=Xenopus laevis GN=hdlbp PE=2 SV=1"	"1.71740827478532"	"3"	"3"	"3"	"1"	"1281"	"142.847"	"6.67"	"0.66"	"0.89"	"0.94"	"1.02"	"0.99"	"0.07"	"2.18"	"1.95"	"1.15"	"7.59"	""	"3"	"0"	"0"	"Green"	"4.21577687073118"
"False"	"IsMasterProtein"	"P62323"	"Small nuclear ribonucleoprotein Sm D3 OS=Xenopus laevis GN=snrpd3 PE=2 SV=1"	"7.14285714285714"	"1"	"1"	"1"	"1"	"126"	"13.907"	"10.32"	"0.60"	"0.78"	"0.78"	"0.93"	"0.82"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.19953740128737"
"False"	"IsMasterProteinCandidate"	"Q8AVZ5"	"MGC52856 protein OS=Xenopus laevis GN=MGC52856 PE=2 SV=1"	"7.14285714285714"	"1"	"1"	"1"	"1"	"126"	"13.893"	"10.32"	"0.60"	"0.78"	"0.78"	"0.93"	"0.82"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.19953740128737"
"False"	"IsMasterProtein"	"Q9W602"	"FACT complex subunit SSRP1 OS=Xenopus laevis GN=ssrp1 PE=1 SV=1"	"1.15440115440115"	"1"	"1"	"1"	"1"	"693"	"78.619"	"6.28"	"0.68"	"0.95"	"0.94"	"0.96"	"1.15"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.17584004742324"
"False"	"IsMasterProtein"	"Q8AVD6"	"Mylpf-prov protein OS=Xenopus laevis GN=mylpf PE=2 SV=1"	"10.5882352941176"	"1"	"1"	"1"	"1"	"170"	"19.077"	"4.81"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.17343759096008"
"False"	"IsMasterProtein"	"Q7ZTM2"	"Proteasome subunit alpha type OS=Xenopus laevis GN=psma4 PE=2 SV=1"	"3.83141762452107"	"1"	"1"	"1"	"1"	"261"	"29.394"	"7.33"	"0.58"	"0.86"	"0.61"	"1.11"	"0.90"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.14911637377789"
"False"	"IsMasterProtein"	"Q6GQ93"	"MGC80249 protein OS=Xenopus laevis GN=MGC80249 PE=2 SV=1"	"24.7311827956989"	"2"	"2"	"2"	"1"	"93"	"10.909"	"9.44"	"0.92"	"1.03"	"1.02"	"1.30"	"1.42"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.13172248196748"
"False"	"IsMasterProteinCandidate"	"Q6GPZ6"	"MGC82471 protein OS=Xenopus laevis GN=snrpe PE=2 SV=1"	"25"	"2"	"2"	"2"	"1"	"92"	"10.853"	"9.44"	"0.92"	"1.03"	"1.02"	"1.30"	"1.42"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.13172248196748"
"False"	"IsMasterProtein"	"Q801P7"	"ARP3 actin-related protein 3 OS=Xenopus laevis GN=actr3 PE=2 SV=1"	"2.63157894736842"	"1"	"1"	"1"	"1"	"418"	"47.26"	"6"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.13087510655668"
"False"	"IsMasterProtein"	"Q6DFH3"	"Tmem33-prov protein OS=Xenopus laevis GN=tmem33 PE=2 SV=1"	"6.88259109311741"	"2"	"2"	"2"	"1"	"247"	"28.026"	"9.55"	"0.84"	"0.83"	"1.42"	"0.90"	"1.18"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.09680742470244"
"False"	"IsMasterProtein"	"Q6PAF2"	"MGC68756 protein OS=Xenopus laevis GN=MGC68756 PE=2 SV=1"	"2.55681818181818"	"2"	"2"	"2"	"1"	"704"	"79.769"	"4.97"	"0.65"	"0.86"	"0.97"	"1.27"	"1.22"	"0.35"	"10.65"	"19.87"	"14.09"	"10.61"	""	"2"	"0"	"0"	"Green"	"4.08731971645252"
"False"	"IsMasterProtein"	"Q7ZY73"	"Protein NDRG2 OS=Xenopus laevis GN=ndrg2 PE=2 SV=1"	"2.77777777777778"	"1"	"1"	"1"	"1"	"360"	"39.36"	"5.66"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.08190071585393"
"False"	"IsMasterProtein"	"Q4KLA3"	"Pentaxin OS=Xenopus laevis GN=MGC116521 PE=2 SV=1"	"6.75105485232067"	"2"	"3"	"2"	"1"	"237"	"27.076"	"5.62"	"0.75"	"0.87"	"0.99"	"1.20"	"0.98"	"6.19"	"3.73"	"6.70"	"2.17"	"3.39"	""	"2"	"0"	"0"	"Green"	"4.06854917739782"
"False"	"IsMasterProtein"	"Q6GP62"	"Vacuolar protein sorting-associated protein 29 OS=Xenopus laevis GN=vps29 PE=2 SV=1"	"4.3956043956044"	"1"	"1"	"1"	"1"	"182"	"20.437"	"6.71"	"0.51"	"0.83"	"0.92"	"0.93"	"1.01"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.06634235412605"
"False"	"IsMasterProtein"	"Q6PAD1"	"MGC68788 protein OS=Xenopus laevis GN=abat PE=2 SV=1"	"5.4"	"2"	"2"	"2"	"1"	"500"	"56.506"	"8.24"	""	""	""	""	""	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.0611808698822"
