"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (127) / (126)"	"Ratios: (128) / (126)"	"Ratios: (129) / (126)"	"Ratios: (130) / (126)"	"Ratios: (131) / (126)"	"Ratio Standard Errors [%]: (127) / (126)"	"Ratio Standard Errors [%]: (128) / (126)"	"Ratio Standard Errors [%]: (129) / (126)"	"Ratio Standard Errors [%]: (130) / (126)"	"Ratio Standard Errors [%]: (131) / (126)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2" 
"False"	"IsMasterProteinCandidate"	"Q5U5B8"	"LOC495306 protein OS=Xenopus laevis GN=pfdn6 PE=2 SV=1"	"13.4920634920635"	"2"	"2"	"2"	"1"	"126"	"14.593"	"8.78"	"0.60"	"1.00"	"1.22"	"1.07"	"0.80"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"5.37469060782894"
"False"	"IsMasterProtein"	"Q0IH09"	"MGC154905 protein OS=Xenopus laevis GN=pfdn6 PE=2 SV=1"	"13.4920634920635"	"2"	"2"	"2"	"1"	"126"	"14.531"	"8.28"	"0.60"	"1.00"	"1.22"	"1.07"	"0.80"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"5.37469060782894"
"False"	"IsMasterProtein"	"Q4V7T2"	"MGC115418 protein OS=Xenopus laevis GN=gsta4 PE=2 SV=1"	"3.93013100436681"	"1"	"1"	"1"	"1"	"229"	"26.547"	"5.26"	"0.72"	"0.62"	"0.91"	"0.86"	"0.65"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.35890194933661"
"False"	"IsMasterProtein"	"Q66L22"	"MGC85233 protein OS=Xenopus laevis GN=hint1 PE=2 SV=1"	"17.4603174603175"	"2"	"3"	"2"	"1"	"126"	"13.667"	"7.11"	"0.71"	"1.10"	"0.97"	"1.01"	"1.10"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"5.35215247812186"
"False"	"None"	"A1L2N5"	"LOC100036902 protein OS=Xenopus laevis GN=LOC100036902 PE=2 SV=1"	"2.91777188328912"	"1"	"1"	"1"	"1"	"377"	"42.075"	"5.49"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.34661795184295"
"False"	"IsMasterProtein"	"Q3B8H2"	"Toll-interacting protein A OS=Xenopus laevis GN=tollip-a PE=2 SV=1"	"7.80669144981413"	"2"	"2"	"2"	"1"	"269"	"29.859"	"5.27"	"0.71"	"0.52"	"1.15"	"1.21"	"1.12"	"7.28"	"135.07"	"5.85"	"2.13"	"8.51"	""	"2"	"0"	"0"	"Green"	"5.32473073499235"
"False"	"IsMasterProteinCandidate"	"Q6INE3"	"Toll-interacting protein B OS=Xenopus laevis GN=tollip-b PE=2 SV=1"	"7.80669144981413"	"2"	"2"	"2"	"1"	"269"	"29.964"	"5.08"	"0.71"	"0.52"	"1.15"	"1.21"	"1.12"	"7.28"	"135.07"	"5.85"	"2.13"	"8.51"	""	"2"	"0"	"0"	"Green"	"5.32473073499235"
"False"	"IsMasterProtein"	"P13926"	"Superoxide dismutase [Cu-Zn] A OS=Xenopus laevis GN=sod1-a PE=1 SV=2"	"7.94701986754967"	"2"	"2"	"2"	"1"	"151"	"15.712"	"5.96"	"0.58"	"0.67"	"0.77"	"0.56"	"0.92"	"2.15"	"7.07"	"9.17"	"8.56"	"3.72"	""	"2"	"0"	"0"	"Green"	"5.31038628111889"
"False"	"IsMasterProtein"	"Q68FI2"	"MGC86423 protein OS=Xenopus laevis GN=akr1c1 PE=2 SV=1"	"13.5802469135802"	"5"	"6"	"5"	"1"	"324"	"37.064"	"6.74"	"0.73"	"0.78"	"1.04"	"0.99"	"1.02"	"20.58"	"5.66"	"5.15"	"9.20"	"6.56"	""	"5"	"0"	"0"	"Green"	"5.25536576397441"
"False"	"IsMasterProtein"	"O42480"	"MGC52556 protein OS=Xenopus laevis GN=ipo7 PE=2 SV=1"	"2.60115606936416"	"2"	"2"	"2"	"1"	"1038"	"119.358"	"4.82"	"0.69"	"1.40"	"1.03"	""	"1.26"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"5.23261253883684"
"False"	"IsMasterProteinCandidate"	"Q7ZWZ8"	"MGC52556 protein OS=Xenopus laevis PE=2 SV=1"	"2.60366441658631"	"2"	"2"	"2"	"1"	"1037"	"119.287"	"4.82"	"0.69"	"1.40"	"1.03"	""	"1.26"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"5.23261253883684"
"False"	"IsMasterProtein"	"Q7ZYU2"	"LOC398455 protein (Fragment) OS=Xenopus laevis GN=hnrnpa0 PE=2 SV=1"	"12.3376623376623"	"4"	"4"	"4"	"1"	"308"	"32.137"	"8.66"	"0.72"	"0.59"	"0.99"	"0.60"	"0.68"	"12.79"	"38.24"	"8.48"	"53.06"	"47.23"	""	"4"	"0"	"0"	"Green"	"5.22663536317862"
"False"	"IsMasterProtein"	"Q6GQ94"	"MGC80246 protein OS=Xenopus laevis GN=capza2 PE=2 SV=1"	"6.29370629370629"	"1"	"1"	"1"	"1"	"286"	"32.878"	"5.68"	"0.59"	"0.73"	"0.84"	"0.68"	"0.67"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.18919506570497"
"False"	"IsMasterProtein"	"Q3KPP7"	"Fructose-bisphosphate aldolase OS=Xenopus laevis GN=MGC64482 PE=2 SV=1"	"9.89010989010989"	"4"	"4"	"4"	"1"	"364"	"39.381"	"8.29"	"1.04"	"0.57"	"1.05"	"1.08"	"0.78"	"7.68"	"7.00"	"2.79"	"1.18"	"13.41"	""	"4"	"0"	"0"	"Green"	"5.17115061567708"
"False"	"IsMasterProteinCandidate"	"Q5XGT3"	"Fructose-bisphosphate aldolase OS=Xenopus laevis GN=MGC64482 PE=2 SV=1"	"9.89010989010989"	"4"	"4"	"4"	"1"	"364"	"39.347"	"8.29"	"1.04"	"0.57"	"1.05"	"1.08"	"0.78"	"7.68"	"7.00"	"2.79"	"1.18"	"13.41"	""	"4"	"0"	"0"	"Green"	"5.17115061567708"
"False"	"IsMasterProtein"	"Q7ZYU9"	"Alphatub84b-prov protein OS=Xenopus laevis GN=tuba1a PE=2 SV=1"	"3.09734513274336"	"1"	"1"	"1"	"1"	"452"	"50.147"	"5.06"	"1.34"	"0.59"	"0.84"	"0.72"	"0.73"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.13660117376432"
"False"	"IsMasterProteinCandidate"	"A2RV72"	"LOC100037141 protein OS=Xenopus laevis GN=LOC100037141 PE=2 SV=1"	"3.11804008908686"	"1"	"1"	"1"	"1"	"449"	"49.877"	"5.1"	"1.34"	"0.59"	"0.84"	"0.72"	"0.73"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.13660117376432"
"False"	"IsMasterProteinCandidate"	"P08537"	"Tubulin alpha chain OS=Xenopus laevis GN=tuba PE=2 SV=2"	"3.11804008908686"	"1"	"1"	"1"	"1"	"449"	"49.847"	"5.1"	"1.34"	"0.59"	"0.84"	"0.72"	"0.73"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.13660117376432"
"False"	"IsMasterProteinCandidate"	"Q4V801"	"LOC398774 protein OS=Xenopus laevis GN=LOC398774 PE=2 SV=1"	"3.92857142857143"	"2"	"2"	"2"	"1"	"560"	"61.756"	"6.14"	"0.55"	"0.96"	"1.24"	"0.78"	"0.85"	"34.25"	"7.92"	"6.30"	"16.54"	"0.06"	""	"2"	"0"	"0"	"Green"	"5.11725909457662"
"False"	"IsMasterProtein"	"A1L3I1"	"LOC398774 protein OS=Xenopus laevis GN=LOC398774 PE=2 SV=1"	"3.91459074733096"	"2"	"2"	"2"	"1"	"562"	"62.515"	"6.19"	"0.55"	"0.96"	"1.24"	"0.78"	"0.85"	"34.25"	"7.92"	"6.30"	"16.54"	"0.06"	""	"2"	"0"	"0"	"Green"	"5.11725909457662"
"False"	"IsMasterProtein"	"Q6GR62"	"MGC78968 protein OS=Xenopus laevis GN=snrpd1 PE=2 SV=1"	"16.8067226890756"	"1"	"1"	"1"	"1"	"119"	"13.245"	"11.56"	"0.59"	"0.68"	"0.68"	"0.58"	"0.63"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.09774081093947"
"False"	"IsMasterProtein"	"Q6DKD2"	"MGC83430 protein OS=Xenopus laevis GN=lsm7 PE=2 SV=1"	"14.5631067961165"	"2"	"2"	"2"	"1"	"103"	"11.567"	"5.27"	"0.51"	"0.77"	"0.88"	"0.82"	"0.80"	"25.58"	"12.09"	"5.09"	"10.41"	"6.74"	""	"2"	"0"	"0"	"Green"	"5.08918106895459"
"False"	"IsMasterProtein"	"P15308"	"Protein B4 OS=Xenopus laevis GN=b4 PE=1 SV=1"	"12.4542124542125"	"4"	"4"	"3"	"1"	"273"	"29.292"	"10.11"	"0.77"	"0.71"	"0.90"	"0.80"	"1.08"	"11.46"	"17.17"	"28.40"	"13.23"	"0.98"	""	"4"	"0"	"0"	"Green"	"5.08324636118312"
"False"	"IsMasterProtein"	"Q641B9"	"Actin-related protein 2/3 complex subunit 5 OS=Xenopus laevis GN=MGC83272 PE=2 SV=1"	"8"	"1"	"1"	"1"	"1"	"150"	"16.442"	"5.39"	"0.61"	"0.56"	"0.87"	"0.62"	"0.54"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.05248841939001"
"False"	"IsMasterProteinCandidate"	"Q68FI4"	"Actin-related protein 2/3 complex subunit 5 OS=Xenopus laevis GN=arpc5 PE=2 SV=1"	"8"	"1"	"1"	"1"	"1"	"150"	"16.389"	"5.4"	"0.61"	"0.56"	"0.87"	"0.62"	"0.54"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.05248841939001"
"False"	"IsMasterProtein"	"Q9YHD3"	"Large proline-rich protein bag6-A OS=Xenopus laevis GN=Bag6-a PE=2 SV=1"	"1.14537444933921"	"1"	"2"	"1"	"1"	"1135"	"121.565"	"5.82"	"0.72"	"1.06"	"1.08"	"0.86"	"0.75"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.04969951818195"
"False"	"IsMasterProtein"	"Q7ZXB6"	"UBE2V1 protein (Fragment) OS=Xenopus laevis GN=UBE2V1 PE=2 SV=1"	"10"	"2"	"3"	"2"	"1"	"150"	"16.744"	"8.41"	"0.68"	"0.90"	"0.88"	"0.72"	"0.89"	"36.17"	"13.66"	"5.74"	"7.29"	"2.20"	""	"2"	"0"	"0"	"Green"	"5.02722656702261"
"False"	"IsMasterProteinCandidate"	"Q7SY77"	"UBE2V1 protein OS=Xenopus laevis GN=ube2v1 PE=2 SV=1"	"10.2040816326531"	"2"	"3"	"2"	"1"	"147"	"16.506"	"7.93"	"0.68"	"0.90"	"0.88"	"0.72"	"0.89"	"36.17"	"13.66"	"5.74"	"7.29"	"2.20"	""	"2"	"0"	"0"	"Green"	"5.02722656702261"
"False"	"IsMasterProteinCandidate"	"Q91764"	"HMG-X protein OS=Xenopus laevis PE=2 SV=1"	"10.377358490566"	"3"	"3"	"3"	"1"	"212"	"24.231"	"7.87"	"0.67"	"0.80"	"0.89"	"1.04"	"0.91"	"34.00"	"17.27"	"18.14"	"12.11"	"15.36"	""	"3"	"0"	"0"	"Green"	"5.0271717302943"
"False"	"IsMasterProtein"	"Q7ZXK5"	"MGC52578 protein OS=Xenopus laevis GN=MGC52578 PE=2 SV=1"	"10.377358490566"	"3"	"3"	"3"	"1"	"212"	"24.207"	"6.6"	"0.67"	"0.80"	"0.89"	"1.04"	"0.91"	"34.00"	"17.27"	"18.14"	"12.11"	"15.36"	""	"3"	"0"	"0"	"Green"	"5.0271717302943"
"False"	"IsMasterProteinCandidate"	"P17130-2"	"Isoform A1-B of Heterogeneous nuclear ribonucleoproteins A1 homolog OS=Xenopus laevis GN=hnrnpa1"	"5.41310541310541"	"2"	"2"	"2"	"1"	"351"	"37.123"	"7.25"	"0.76"	"1.22"	"1.21"	"0.60"	"0.82"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.99952362970197"
"False"	"IsMasterProtein"	"P17130"	"Heterogeneous nuclear ribonucleoproteins A1 homolog OS=Xenopus laevis GN=hnrnpa1 PE=2 SV=1"	"5.20547945205479"	"2"	"2"	"2"	"1"	"365"	"38.294"	"8.43"	"0.76"	"1.22"	"1.21"	"0.60"	"0.82"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.99952362970197"
"False"	"IsMasterProteinCandidate"	"Q6IP29"	"LOC397751 protein OS=Xenopus laevis GN=LOC397751 PE=2 SV=1"	"5.20547945205479"	"2"	"2"	"2"	"1"	"365"	"37.881"	"8.29"	"0.76"	"1.22"	"1.21"	"0.60"	"0.82"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.99952362970197"
"False"	"IsMasterProtein"	"Q7SYR2"	"Acaa1-prov protein OS=Xenopus laevis GN=acaa1 PE=2 SV=1"	"5.01193317422434"	"2"	"3"	"2"	"1"	"419"	"43.731"	"8.44"	"0.99"	"0.83"	"0.91"	"1.06"	"0.99"	"19.74"	"4.63"	"1.98"	"3.78"	"12.98"	""	"2"	"0"	"0"	"Green"	"4.99198799245976"
"False"	"IsMasterProteinCandidate"	"Q7ZWY8"	"Hoip-prov protein OS=Xenopus laevis GN=snu13 PE=2 SV=1"	"8.59375"	"1"	"1"	"1"	"1"	"128"	"14.046"	"8.28"	"0.88"	"1.11"	"1.08"	"1.12"	"1.00"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.97148569841104"
"False"	"IsMasterProtein"	"Q5XH16"	"NHP2-like protein 1 OS=Xenopus laevis GN=snu13 PE=2 SV=1"	"8.59375"	"1"	"1"	"1"	"1"	"128"	"14.06"	"8.28"	"0.88"	"1.11"	"1.08"	"1.12"	"1.00"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.97148569841104"
"False"	"IsMasterProtein"	"Q642Q1"	"SUMO-activating enzyme subunit 2-A OS=Xenopus laevis GN=uba2-a PE=2 SV=1"	"4.21216848673947"	"4"	"4"	"4"	"1"	"641"	"70.76"	"5.19"	"1.03"	"0.92"	"0.96"	"0.96"	"0.84"	"27.55"	"23.48"	"9.94"	"10.24"	"11.02"	""	"4"	"0"	"0"	"Green"	"4.96199903055324"
"False"	"IsMasterProteinCandidate"	"Q7ZY60"	"SUMO-activating enzyme subunit 2-B OS=Xenopus laevis GN=uba2-b PE=2 SV=2"	"4.21216848673947"	"4"	"4"	"4"	"1"	"641"	"70.733"	"5.19"	"1.03"	"0.92"	"0.96"	"0.96"	"0.84"	"27.55"	"23.48"	"9.94"	"10.24"	"11.02"	""	"4"	"0"	"0"	"Green"	"4.96199903055324"
"False"	"IsMasterProtein"	"Q6DJI1"	"MGC83416 protein OS=Xenopus laevis GN=MGC83416 PE=2 SV=1"	"17.6991150442478"	"3"	"3"	"3"	"1"	"113"	"12.451"	"7.52"	"0.92"	"0.69"	"0.85"	"0.83"	"0.93"	"6.48"	"22.92"	"13.91"	"6.76"	"3.37"	""	"3"	"0"	"0"	"Green"	"4.95454564347294"
"False"	"IsMasterProtein"	"Q6IP18"	"Replication protein A 32 kDa subunit-A OS=Xenopus laevis GN=rpa2-a PE=1 SV=1"	"7.97101449275362"	"2"	"3"	"2"	"1"	"276"	"29.429"	"6.05"	"1.10"	"0.70"	"0.91"	"0.76"	"0.83"	"4.35"	"14.38"	"5.07"	"2.82"	"8.58"	""	"2"	"0"	"0"	"Green"	"4.94665602141105"
"False"	"IsMasterProtein"	"B7ZQ46"	"DEAD box protein OS=Xenopus laevis GN=ddx4 PE=2 SV=1"	"3.42857142857143"	"3"	"3"	"3"	"1"	"700"	"78.191"	"5.85"	"0.79"	"0.96"	"0.97"	"0.80"	"1.12"	"26.43"	"29.71"	"4.51"	"1.87"	"26.48"	""	"3"	"0"	"0"	"Green"	"4.92788974476853"
"False"	"IsMasterProtein"	"Q7ZTM0"	"Cct5-prov protein OS=Xenopus laevis GN=cct5 PE=2 SV=1"	"7.7634011090573"	"3"	"3"	"2"	"1"	"541"	"59.55"	"6.14"	"0.68"	"0.76"	"0.88"	"0.93"	"0.90"	""	""	""	""	""	""	"3"	"0"	"0"	"Green"	"4.91840927856337"
"False"	"IsMasterProtein"	"Q6DFH3"	"Tmem33-prov protein OS=Xenopus laevis GN=tmem33 PE=2 SV=1"	"6.88259109311741"	"2"	"2"	"2"	"1"	"247"	"28.026"	"9.55"	"1.41"	"0.51"	"1.18"	"1.85"	"0.63"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.85714524321081"
"False"	"IsMasterProteinCandidate"	"Q6NRB2"	"3-hydroxyisobutyrate dehydrogenase OS=Xenopus laevis GN=hibadh PE=2 SV=1"	"3.04878048780488"	"1"	"1"	"1"	"1"	"328"	"34.466"	"8.09"	"0.78"	"1.08"	"0.79"	""	"1.02"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.8239578053419"
"False"	"IsMasterProtein"	"Q5XGV0"	"3-hydroxyisobutyrate dehydrogenase OS=Xenopus laevis GN=LOC495134 PE=2 SV=1"	"3.04878048780488"	"1"	"1"	"1"	"1"	"328"	"34.453"	"7.87"	"0.78"	"1.08"	"0.79"	""	"1.02"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.8239578053419"
"False"	"IsMasterProtein"	"A9ULT8"	"LOC100037170 protein OS=Xenopus laevis GN=tln2 PE=2 SV=1"	"4.36507936507936"	"1"	"1"	"1"	"1"	"252"	"26.886"	"6.27"	"1.47"	"0.91"	"1.18"	"0.82"	"2.64"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.82351777407368"
"False"	"IsMasterProteinCandidate"	"A2VD57"	"LOC100037170 protein (Fragment) OS=Xenopus laevis GN=LOC100037170 PE=2 SV=1"	"4.60251046025105"	"1"	"1"	"1"	"1"	"239"	"25.4"	"7.44"	"1.47"	"0.91"	"1.18"	"0.82"	"2.64"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.82351777407368"
"False"	"IsMasterProtein"	"Q66J24"	"LOC446930 protein (Fragment) OS=Xenopus laevis GN=LOC446930 PE=2 SV=1"	"1.60349854227405"	"1"	"1"	"1"	"1"	"686"	"77.804"	"6.84"	"0.87"	"0.84"	"1.12"	"0.84"	"0.81"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.81822005727179"
"False"	"IsMasterProtein"	"Q7ZXX7"	"Tlp19-prov protein OS=Xenopus laevis PE=2 SV=1"	"5.35714285714286"	"1"	"1"	"1"	"1"	"168"	"18.739"	"5.57"	"0.72"	"1.08"	"1.31"	"1.04"	"0.80"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.80808089070849"
"False"	"IsMasterProtein"	"Q52L36"	"MGC114755 protein OS=Xenopus laevis GN=cisd1 PE=2 SV=1"	"31.0679611650485"	"3"	"3"	"3"	"1"	"103"	"11.407"	"8.35"	""	""	""	""	""	""	""	""	""	""	""	"3"	"0"	"0"	"Green"	"4.80609430550751"
"False"	"IsMasterProteinCandidate"	"Q5M7B9"	"Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Xenopus laevis GN=fkbp3 PE=2 SV=1"	"10.9090909090909"	"3"	"3"	"3"	"1"	"220"	"24.618"	"8.79"	"0.83"	"0.69"	"1.05"	"0.84"	"0.77"	"8.98"	"11.57"	"0.48"	"8.84"	"0.62"	""	"3"	"0"	"0"	"Green"	"4.80250970673451"
"False"	"IsMasterProtein"	"Q3B8M1"	"Peptidyl-prolyl cis-trans isomerase OS=Xenopus laevis GN=fkbp3 PE=2 SV=1"	"10.6666666666667"	"3"	"3"	"3"	"1"	"225"	"25.065"	"8.79"	"0.83"	"0.69"	"1.05"	"0.84"	"0.77"	"8.98"	"11.57"	"0.48"	"8.84"	"0.62"	""	"3"	"0"	"0"	"Green"	"4.80250970673451"
"False"	"IsMasterProtein"	"Q6NTQ3"	"LOC414455 protein (Fragment) OS=Xenopus laevis GN=LOC414455 PE=2 SV=1"	"2.21843003412969"	"1"	"1"	"1"	"1"	"586"	"64.253"	"6.67"	"1.73"	""	"1.39"	"1.69"	"1.77"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.7880579020986"
"False"	"IsMasterProtein"	"Q66L03"	"MGC85267 protein OS=Xenopus laevis GN=MGC85267 PE=2 SV=1"	"8.75576036866359"	"2"	"2"	"2"	"1"	"217"	"24.278"	"9.8"	"0.91"	"0.70"	"0.94"	"0.74"	"0.96"	"1.86"	"16.18"	"11.64"	"12.14"	"24.79"	""	"2"	"0"	"0"	"Green"	"4.764759076553"
"False"	"IsMasterProtein"	"P20342"	"40S ribosomal protein S15 OS=Xenopus laevis GN=rps15 PE=2 SV=3"	"37.9310344827586"	"6"	"7"	"6"	"1"	"145"	"16.964"	"10.26"	"0.65"	"0.82"	"0.97"	"0.78"	"0.90"	"11.09"	"6.24"	"10.43"	"7.44"	"10.99"	""	"6"	"0"	"0"	"Green"	"4.7426040913831"
"False"	"IsMasterProtein"	"ALBU_BOVIN"	"(Common contaminant protein)"	"6.26029654036244"	"3"	"3"	"3"	"1"	"607"	"69.248"	"6.18"	"0.35"	"0.73"	"0.94"	"0.42"	"0.64"	""	""	""	""	""	""	"3"	"0"	"0"	"Green"	"4.74172702386848"
"False"	"IsMasterProtein"	"Q8AVT9"	"Arpc1a protein OS=Xenopus laevis GN=arpc1a PE=2 SV=1"	"3.78378378378378"	"1"	"1"	"1"	"1"	"370"	"41.546"	"7.75"	"0.62"	"0.90"	"1.17"	"0.73"	"0.81"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.73305206456888"
"False"	"IsMasterProtein"	"Q6DE32"	"Cltb-prov protein OS=Xenopus laevis GN=cltb-prov PE=2 SV=1"	"10.7317073170732"	"3"	"3"	"3"	"1"	"205"	"23.188"	"4.44"	"0.74"	"0.79"	"0.89"	"0.74"	"0.82"	"22.88"	"7.40"	"4.89"	"22.68"	"5.92"	""	"3"	"0"	"0"	"Green"	"4.73029379713642"
"False"	"IsMasterProtein"	"Q4FZP7"	"MGC116452 protein OS=Xenopus laevis GN=rpl39 PE=2 SV=1"	"27.4509803921569"	"2"	"3"	"2"	"1"	"51"	"6.375"	"12.48"	"0.91"	"0.61"	"0.84"	"0.81"	"0.90"	"28.17"	"12.79"	"11.50"	"13.31"	"2.55"	""	"2"	"0"	"0"	"Green"	"4.72265443357058"
"False"	"IsMasterProtein"	"P19009"	"Vitellogenin-A1 (Fragment) OS=Xenopus laevis PE=2 SV=1"	"29.5774647887324"	"1"	"1"	"1"	"1"	"71"	"7.822"	"8.79"	"0.45"	"0.08"	"0.29"	"1.48"	"0.71"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.71241783647865"
"False"	"IsMasterProtein"	"Q8AVC1"	"Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Xenopus laevis GN=anp32b PE=2 SV=1"	"13.8075313807531"	"3"	"3"	"3"	"1"	"239"	"27.399"	"4.07"	"0.89"	"1.00"	"1.28"	"1.02"	"1.33"	"0.71"	"28.19"	"15.71"	"24.78"	"4.65"	""	"3"	"0"	"0"	"Green"	"4.71175853830864"
"False"	"IsMasterProtein"	"Q7ZYR7"	"Ppm1g-prov protein OS=Xenopus laevis GN=ppm1g PE=2 SV=1"	"7.53676470588235"	"4"	"4"	"4"	"1"	"544"	"59.007"	"4.53"	"0.82"	"1.04"	"1.05"	"0.81"	"0.84"	"6.33"	"6.85"	"16.30"	"3.01"	"1.83"	""	"4"	"0"	"0"	"Green"	"4.71138207331095"
"False"	"IsMasterProtein"	"Q7SZT3"	"Atp6v1g1 protein OS=Xenopus laevis GN=atp6v1g1 PE=2 SV=1"	"17.7966101694915"	"2"	"2"	"2"	"1"	"118"	"13.498"	"8.76"	"1.47"	"0.62"	"0.84"	"0.70"	"0.79"	"15.32"	"5.69"	"3.45"	"0.23"	"13.73"	""	"2"	"0"	"0"	"Green"	"4.70063463494937"
"False"	"IsMasterProtein"	"Q7ZTM2"	"Proteasome subunit alpha type OS=Xenopus laevis GN=psma4 PE=2 SV=1"	"3.83141762452107"	"1"	"1"	"1"	"1"	"261"	"29.394"	"7.33"	"0.69"	"1.14"	"1.46"	"1.22"	"1.03"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.69013471090153"
"False"	"IsMasterProtein"	"A5D8N2"	"Protein DPCD OS=Xenopus laevis GN=dpcd PE=2 SV=1"	"4.92610837438424"	"1"	"1"	"1"	"1"	"203"	"23.379"	"8.48"	"0.75"	"0.89"	"1.07"	"1.17"	"0.99"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.67637233101647"
"False"	"IsMasterProtein"	"Q6PH88"	"MGC68600 protein OS=Xenopus laevis GN=abhd14b PE=2 SV=1"	"5.18867924528302"	"1"	"1"	"1"	"1"	"212"	"22.756"	"6.52"	"0.67"	"0.89"	"1.09"	"1.03"	"1.01"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.65740533480135"
"False"	"IsMasterProtein"	"Q7T0R4"	"Ddah1-prov protein OS=Xenopus laevis GN=ddah1 PE=2 SV=1"	"2.8169014084507"	"1"	"1"	"1"	"1"	"284"	"31.015"	"6.04"	"0.58"	"1.01"	"1.24"	"0.86"	"0.84"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.64489607973902"
"False"	"IsMasterProtein"	"Q6DJH8"	"Actr1a-prov protein OS=Xenopus laevis GN=actr1a PE=2 SV=1"	"6.11702127659574"	"2"	"2"	"2"	"1"	"376"	"42.613"	"6.64"	"0.62"	"0.71"	"0.73"	"0.72"	"0.68"	"26.95"	"6.50"	"10.13"	"31.22"	"12.18"	""	"2"	"0"	"0"	"Green"	"4.62355956289757"
"False"	"IsMasterProtein"	"P19011"	"Vitellogenin-B2 (Fragment) OS=Xenopus laevis PE=1 SV=1"	"12.6760563380282"	"1"	"1"	"1"	"1"	"71"	"7.933"	"8.46"	"0.94"	"0.56"	"0.80"	"1.19"	"0.98"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.61642795129078"
"False"	"IsMasterProteinCandidate"	"Q6NTJ8"	"LOC414691 protein (Fragment) OS=Xenopus laevis GN=LOC414691 PE=2 SV=1"	"2.99625468164794"	"1"	"1"	"1"	"1"	"267"	"30.787"	"6.8"	"0.45"	"0.83"	"0.98"	"0.80"	"0.72"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.61071068015834"
"False"	"IsMasterProteinCandidate"	"Q05AY5"	"LOC414691 protein OS=Xenopus laevis GN=LOC414691 PE=2 SV=1"	"3.11284046692607"	"1"	"1"	"1"	"1"	"257"	"29.821"	"6.8"	"0.45"	"0.83"	"0.98"	"0.80"	"0.72"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.61071068015834"
"False"	"IsMasterProtein"	"A3KMH9"	"Uncharacterized protein (Fragment) OS=Xenopus laevis PE=2 SV=1"	"2.93040293040293"	"1"	"1"	"1"	"1"	"273"	"31.353"	"6.93"	"0.45"	"0.83"	"0.98"	"0.80"	"0.72"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.61071068015834"
"False"	"IsMasterProtein"	"Q66KT2"	"MGC85457 protein OS=Xenopus laevis GN=ndufs8 PE=2 SV=1"	"5.79710144927536"	"1"	"1"	"1"	"1"	"207"	"23.446"	"6.34"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.60651331403453"
