"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (127) / (126)"	"Ratios: (128) / (126)"	"Ratios: (129) / (126)"	"Ratios: (130) / (126)"	"Ratios: (131) / (126)"	"Ratio Standard Errors [%]: (127) / (126)"	"Ratio Standard Errors [%]: (128) / (126)"	"Ratio Standard Errors [%]: (129) / (126)"	"Ratio Standard Errors [%]: (130) / (126)"	"Ratio Standard Errors [%]: (131) / (126)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2" 
"False"	"IsMasterProtein"	"Q7ZTP0"	"MGC53359 protein OS=Xenopus laevis GN=tuba3c PE=2 SV=1"	"2"	"1"	"1"	"1"	"1"	"450"	"50.054"	"5.06"	"0.79"	"0.73"	"1.01"	"0.66"	"0.85"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.24383388868443"
"False"	"IsMasterProteinCandidate"	"Q52L23"	"Uncharacterized protein OS=Xenopus laevis PE=2 SV=1"	"1.72661870503597"	"1"	"2"	"1"	"1"	"695"	"76.998"	"6.95"	""	""	"0.26"	""	"0.52"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.2209162672537"
"False"	"IsMasterProteinCandidate"	"Q7ZXJ0"	"Pl10-prov protein OS=Xenopus laevis GN=ddx3x PE=2 SV=1"	"1.72166427546628"	"1"	"2"	"1"	"1"	"697"	"77.085"	"6.9"	""	""	"0.26"	""	"0.52"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.2209162672537"
"False"	"IsMasterProtein"	"P24346"	"Putative ATP-dependent RNA helicase an3 OS=Xenopus laevis GN=an3 PE=2 SV=1"	"1.72166427546628"	"1"	"2"	"1"	"1"	"697"	"77.255"	"6.93"	""	""	"0.26"	""	"0.52"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.2209162672537"
"False"	"IsMasterProtein"	"Q68FI2"	"MGC86423 protein OS=Xenopus laevis GN=akr1c1 PE=2 SV=1"	"4.62962962962963"	"2"	"2"	"2"	"1"	"324"	"37.064"	"6.74"	"0.68"	"0.94"	"0.87"	"0.59"	"0.80"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"5.20867343017337"
"False"	"None"	"A1L2N5"	"LOC100036902 protein OS=Xenopus laevis GN=LOC100036902 PE=2 SV=1"	"2.91777188328912"	"1"	"1"	"1"	"1"	"377"	"42.075"	"5.49"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.19613840588545"
"False"	"IsMasterProteinCandidate"	"Q5U5B8"	"LOC495306 protein OS=Xenopus laevis GN=pfdn6 PE=2 SV=1"	"6.34920634920635"	"1"	"1"	"1"	"1"	"126"	"14.593"	"8.78"	"0.60"	"0.88"	"0.95"	"0.77"	"1.01"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.17481376326464"
"False"	"IsMasterProtein"	"Q0IH09"	"MGC154905 protein OS=Xenopus laevis GN=pfdn6 PE=2 SV=1"	"6.34920634920635"	"1"	"1"	"1"	"1"	"126"	"14.531"	"8.28"	"0.60"	"0.88"	"0.95"	"0.77"	"1.01"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.17481376326464"
"False"	"IsMasterProtein"	"Q7ZXY6"	"Calcium-transporting ATPase OS=Xenopus laevis GN=atp2a1 PE=2 SV=1"	"3.21285140562249"	"2"	"3"	"2"	"1"	"996"	"109.403"	"5.11"	""	""	""	""	""	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"5.17452530787233"
"False"	"None"	"B2LT51"	"Fascin OS=Xenopus laevis GN=fscn2 PE=2 SV=1"	"2.03252032520325"	"1"	"1"	"1"	"1"	"492"	"55.32"	"7.31"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.12604820027268"
"False"	"IsMasterProtein"	"Q7ZTR3"	"Serine/threonine-protein phosphatase OS=Xenopus laevis GN=ppp1ca PE=2 SV=1"	"5.21472392638037"	"1"	"2"	"1"	"1"	"326"	"37.174"	"6.33"	"0.87"	"0.98"	"1.19"	"0.71"	"1.30"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.10548921243091"
"False"	"IsMasterProtein"	"Q7ZY57"	"Eif2s3-prov protein OS=Xenopus laevis GN=eif2s3 PE=2 SV=1"	"4.02542372881356"	"2"	"2"	"2"	"1"	"472"	"51.265"	"8.28"	"1.19"	"1.09"	"1.36"	"0.97"	"1.98"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"5.10123174918943"
"False"	"IsMasterProtein"	"Q6DJH8"	"Actr1a-prov protein OS=Xenopus laevis GN=actr1a PE=2 SV=1"	"5.85106382978723"	"2"	"2"	"2"	"1"	"376"	"42.613"	"6.64"	"0.42"	"1.03"	"0.73"	"0.59"	"1.30"	"173.61"	"14.77"	"48.67"	"57.17"	"30.72"	""	"2"	"0"	"0"	"Green"	"5.07029117810575"
"False"	"IsMasterProtein"	"Q4FZP7"	"MGC116452 protein OS=Xenopus laevis GN=rpl39 PE=2 SV=1"	"27.4509803921569"	"2"	"3"	"2"	"1"	"51"	"6.375"	"12.48"	"0.60"	"1.01"	"1.15"	"0.90"	"0.83"	"13.12"	"1.96"	"3.92"	"9.94"	"13.90"	""	"2"	"0"	"0"	"Green"	"5.0577007709812"
"False"	"IsMasterProtein"	"Q498G4"	"MGC115227 protein OS=Xenopus laevis GN=sept9 PE=2 SV=1"	"5.65476190476191"	"2"	"2"	"2"	"1"	"336"	"38.641"	"8.25"	"0.67"	"0.60"	"0.88"	"0.68"	"0.87"	"9.79"	"11.24"	"0.10"	"14.33"	"14.49"	""	"2"	"0"	"0"	"Green"	"5.05557711851469"
"False"	"IsMasterProtein"	"Q7ZXX7"	"Tlp19-prov protein OS=Xenopus laevis PE=2 SV=1"	"5.35714285714286"	"1"	"1"	"1"	"1"	"168"	"18.739"	"5.57"	"0.76"	"0.80"	"0.96"	"0.71"	"1.15"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.04101496856709"
"False"	"IsMasterProtein"	"Q6NUH2"	"N-alpha-acetyltransferase 40 OS=Xenopus laevis GN=naa40 PE=2 SV=1"	"7.6271186440678"	"1"	"1"	"1"	"1"	"236"	"27.102"	"7.58"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"5.0387945298083"
"False"	"IsMasterProtein"	"Q6DCL1"	"MGC82412 protein OS=Xenopus laevis GN=bpnt1 PE=2 SV=1"	"11.6883116883117"	"2"	"2"	"2"	"1"	"308"	"32.976"	"5.63"	"0.71"	"0.81"	"0.94"	"0.74"	"0.89"	"29.78"	"20.27"	"5.86"	"5.85"	"11.01"	""	"2"	"0"	"0"	"Green"	"5.0309536087452"
"False"	"IsMasterProteinCandidate"	"Q5XGT3"	"Fructose-bisphosphate aldolase OS=Xenopus laevis GN=MGC64482 PE=2 SV=1"	"4.12087912087912"	"4"	"4"	"4"	"1"	"364"	"39.347"	"8.29"	"0.72"	"0.76"	"1.29"	"0.67"	"0.86"	"11.21"	"3.20"	"9.05"	"6.93"	"3.17"	""	"4"	"0"	"0"	"Green"	"4.99557971975471"
"False"	"IsMasterProtein"	"Q3KPP7"	"Fructose-bisphosphate aldolase OS=Xenopus laevis GN=MGC64482 PE=2 SV=1"	"4.12087912087912"	"4"	"4"	"4"	"1"	"364"	"39.381"	"8.29"	"0.72"	"0.76"	"1.29"	"0.67"	"0.86"	"11.21"	"3.20"	"9.05"	"6.93"	"3.17"	""	"4"	"0"	"0"	"Green"	"4.99557971975471"
"False"	"IsMasterProtein"	"Q6AZP8"	"MGC82549 protein OS=Xenopus laevis GN=MGC82549 PE=2 SV=1"	"4.33070866141732"	"1"	"2"	"1"	"1"	"254"	"28.777"	"6.55"	"0.82"	"0.88"	"1.18"	"0.90"	"1.28"	"14.15"	"19.05"	"9.60"	"17.26"	"11.24"	""	"1"	"0"	"0"	"Green"	"4.98824932181098"
"False"	"IsMasterProtein"	"Q6AZR6"	"LOC398357 protein OS=Xenopus laevis GN=xrcc6 PE=2 SV=1"	"3.27332242225859"	"2"	"2"	"1"	"1"	"611"	"69.226"	"6.35"	""	""	""	""	""	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.97946861813922"
"False"	"IsMasterProteinCandidate"	"Q9W626"	"Ku70 autoantigen homologue (Fragment) OS=Xenopus laevis PE=2 SV=1"	"3.27332242225859"	"2"	"2"	"1"	"1"	"611"	"69.235"	"6.57"	""	""	""	""	""	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.97946861813922"
"False"	"IsMasterProtein"	"Q90X16"	"Annexin OS=Xenopus laevis GN=anxa4 PE=2 SV=1"	"5.29595015576324"	"1"	"1"	"1"	"1"	"321"	"35.778"	"6.79"	"0.85"	"0.81"	"0.80"	"0.47"	"0.79"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.97454503008011"
"False"	"IsMasterProtein"	"Q52KZ0"	"S-methyl-5'-thioadenosine phosphorylase OS=Xenopus laevis GN=mtap PE=2 SV=1"	"19.9203187250996"	"4"	"4"	"4"	"1"	"251"	"27.877"	"8.07"	"0.69"	"0.87"	"0.86"	"0.78"	"0.89"	"2.81"	"17.10"	"9.66"	"1.17"	"11.76"	""	"4"	"0"	"0"	"Green"	"4.97007778636409"
"False"	"IsMasterProtein"	"O42242"	"Nuclear transport factor 2 OS=Xenopus laevis GN=ntf2 PE=2 SV=1"	"6.2992125984252"	"1"	"1"	"1"	"1"	"127"	"14.468"	"5.14"	"0.49"	"0.87"	"1.20"	"1.05"	"0.87"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.96977891146157"
"False"	"IsMasterProteinCandidate"	"Q6GNY0"	"NTF2 protein OS=Xenopus laevis GN=NTF2 PE=2 SV=1"	"6.2992125984252"	"1"	"1"	"1"	"1"	"127"	"14.482"	"5.38"	"0.49"	"0.87"	"1.20"	"1.05"	"0.87"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.96977891146157"
"False"	"IsMasterProtein"	"Q5HZQ7"	"Uncharacterized protein OS=Xenopus laevis GN=snrpd2 PE=2 SV=1"	"17.7966101694915"	"3"	"3"	"3"	"1"	"118"	"13.532"	"9.91"	"0.88"	"0.66"	"0.96"	"0.90"	"1.03"	"18.23"	"8.89"	"0.35"	"7.69"	"0.06"	""	"3"	"0"	"0"	"Green"	"4.96742260038222"
"False"	"IsMasterProtein"	"Q7ZXG3"	"Eukaryotic translation initiation factor 5A OS=Xenopus laevis GN=eif5a PE=2 SV=1"	"21.4285714285714"	"4"	"6"	"4"	"1"	"154"	"16.693"	"5.81"	"0.71"	"0.86"	"1.18"	"0.93"	"1.10"	"6.83"	"5.47"	"4.37"	"11.50"	"1.92"	""	"4"	"0"	"0"	"Green"	"4.96582853517978"
"False"	"IsMasterProtein"	"Q6PF24"	"Presequence protease, mitochondrial OS=Xenopus laevis GN=pitrm1 PE=2 SV=1"	"1.26582278481013"	"1"	"1"	"1"	"1"	"1027"	"116.606"	"6.47"	"0.79"	"0.83"	"1.61"	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.96266248079476"
"False"	"IsMasterProtein"	"Q9PSN9"	"Lipovitellin 1, PCDZN=ZN(2+)- and CD(2+)-binding protein (Fragments) OS=Xenopus laevis PE=1 SV=1"	"29.5454545454545"	"1"	"1"	"1"	"1"	"44"	"5.255"	"4.89"	"0.20"	"0.85"	"0.44"	"0.41"	"1.84"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.95773919977409"
"False"	"IsMasterProtein"	"Q6GLY0"	"MGC84136 protein OS=Xenopus laevis GN=sccpdh.2 PE=2 SV=1"	"2.33100233100233"	"1"	"1"	"1"	"1"	"429"	"46.601"	"8.88"	"0.57"	"0.55"	"0.69"	"0.61"	"0.62"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.95773037419328"
"False"	"IsMasterProteinCandidate"	"Q6GND9"	"MGC82870 protein OS=Xenopus laevis GN=sccpdh PE=2 SV=1"	"2.33100233100233"	"1"	"1"	"1"	"1"	"429"	"46.626"	"8.98"	"0.57"	"0.55"	"0.69"	"0.61"	"0.62"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.95773037419328"
"False"	"IsMasterProtein"	"Q4QQZ1"	"MGC115504 protein OS=Xenopus laevis GN=ppa1 PE=2 SV=1"	"7.84313725490196"	"1"	"1"	"1"	"1"	"204"	"23.252"	"6.4"	"0.25"	"0.57"	"0.69"	"0.62"	"0.43"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.94580934460374"
"False"	"IsMasterProtein"	"A1L3I1"	"LOC398774 protein OS=Xenopus laevis GN=LOC398774 PE=2 SV=1"	"1.77935943060498"	"1"	"1"	"1"	"1"	"562"	"62.515"	"6.19"	"0.79"	"0.82"	"1.01"	"0.56"	"0.94"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.92426069247664"
"False"	"IsMasterProteinCandidate"	"Q4V801"	"LOC398774 protein OS=Xenopus laevis GN=LOC398774 PE=2 SV=1"	"1.78571428571429"	"1"	"1"	"1"	"1"	"560"	"61.756"	"6.14"	"0.79"	"0.82"	"1.01"	"0.56"	"0.94"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.92426069247664"
"False"	"IsMasterProtein"	"Q6GPZ0"	"MGC82503 protein OS=Xenopus laevis GN=snx12 PE=2 SV=1"	"5.55555555555556"	"1"	"2"	"1"	"1"	"162"	"18.934"	"8.43"	"0.58"	"0.81"	"0.94"	"0.78"	"1.04"	"35.04"	"8.39"	"7.02"	"6.17"	"6.98"	""	"1"	"0"	"0"	"Green"	"4.90671859220454"
"False"	"IsMasterProteinCandidate"	"Q7ZY55"	"MGC53351 protein OS=Xenopus laevis PE=2 SV=1"	"5.55555555555556"	"1"	"2"	"1"	"1"	"162"	"18.946"	"8.43"	"0.58"	"0.81"	"0.94"	"0.78"	"1.04"	"35.04"	"8.39"	"7.02"	"6.17"	"6.98"	""	"1"	"0"	"0"	"Green"	"4.90671859220454"
"False"	"IsMasterProtein"	"Q6GPJ6"	"MGC84515 protein OS=Xenopus laevis GN=glod4 PE=2 SV=1"	"4.36241610738255"	"1"	"1"	"1"	"1"	"298"	"33.372"	"6.02"	"1.46"	""	"0.70"	"0.60"	"0.26"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.89997918967968"
"False"	"IsMasterProtein"	"Q66KR0"	"LOC446923 protein (Fragment) OS=Xenopus laevis GN=LOC446923 PE=2 SV=1"	"4.93273542600897"	"1"	"1"	"1"	"1"	"223"	"24.247"	"9.66"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.89036158957508"
"False"	"IsMasterProtein"	"Q66L22"	"MGC85233 protein OS=Xenopus laevis GN=hint1 PE=2 SV=1"	"17.4603174603175"	"2"	"3"	"2"	"1"	"126"	"13.667"	"7.11"	"0.66"	"0.82"	"1.03"	"0.70"	"0.91"	"6.08"	"11.21"	"7.17"	"15.37"	"2.02"	""	"2"	"0"	"0"	"Green"	"4.87235702751087"
"False"	"IsMasterProteinCandidate"	"Q6NRB2"	"3-hydroxyisobutyrate dehydrogenase OS=Xenopus laevis GN=hibadh PE=2 SV=1"	"3.04878048780488"	"1"	"1"	"1"	"1"	"328"	"34.466"	"8.09"	"0.70"	"1.60"	"1.08"	"0.77"	"0.76"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.84938057951469"
"False"	"IsMasterProtein"	"Q5XGV0"	"3-hydroxyisobutyrate dehydrogenase OS=Xenopus laevis GN=LOC495134 PE=2 SV=1"	"3.04878048780488"	"1"	"1"	"1"	"1"	"328"	"34.453"	"7.87"	"0.70"	"1.60"	"1.08"	"0.77"	"0.76"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.84938057951469"
"False"	"IsMasterProtein"	"Q6PH88"	"MGC68600 protein OS=Xenopus laevis GN=abhd14b PE=2 SV=1"	"5.18867924528302"	"1"	"2"	"1"	"1"	"212"	"22.756"	"6.52"	"0.64"	"0.79"	"0.86"	"0.74"	"1.00"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.83274949102788"
"False"	"IsMasterProtein"	"Q6AX93"	"MGC81785 protein OS=Xenopus laevis GN=MGC81785 PE=2 SV=1"	"1.26227208976157"	"3"	"3"	"3"	"1"	"713"	"80.874"	"5.63"	"0.62"	"0.89"	"1.06"	"0.80"	"1.02"	"22.23"	"7.67"	"6.32"	"9.20"	"13.54"	""	"3"	"0"	"0"	"Green"	"4.8272937553732"
"False"	"IsMasterProteinCandidate"	"Q7ZXQ4"	"Capn1 protein OS=Xenopus laevis GN=capn1 PE=2 SV=1"	"2.38429172510519"	"3"	"3"	"3"	"1"	"713"	"80.956"	"5.57"	"0.62"	"0.89"	"1.06"	"0.80"	"1.02"	"22.23"	"7.67"	"6.32"	"9.20"	"13.54"	""	"3"	"0"	"0"	"Green"	"4.8272937553732"
"False"	"IsMasterProtein"	"Q63ZR1"	"DDX5 protein OS=Xenopus laevis GN=DDX5 PE=2 SV=1"	"1.48026315789474"	"1"	"1"	"1"	"1"	"608"	"68.322"	"9.09"	"0.90"	"1.12"	"1.56"	"1.76"	"2.32"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.79608410242013"
"False"	"IsMasterProteinCandidate"	"Q801P9"	"MGC53795 protein OS=Xenopus laevis PE=2 SV=1"	"1.4827018121911"	"1"	"1"	"1"	"1"	"607"	"68.193"	"9.14"	"0.90"	"1.12"	"1.56"	"1.76"	"2.32"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.79608410242013"
"False"	"IsMasterProtein"	"Q6GMA3"	"MGC81958 protein OS=Xenopus laevis GN=neu1 PE=2 SV=1"	"10.5527638190955"	"3"	"3"	"3"	"1"	"398"	"43.955"	"6.19"	"0.69"	"0.69"	"1.20"	"0.74"	"1.43"	"61.66"	"53.01"	"4.21"	"5.37"	"14.68"	""	"3"	"0"	"0"	"Green"	"4.77512592883918"
"False"	"IsMasterProteinCandidate"	"Q6GQG0"	"MGC80093 protein OS=Xenopus laevis GN=copz1 PE=2 SV=1"	"6.21468926553672"	"1"	"1"	"1"	"1"	"177"	"20.161"	"4.88"	"0.73"	"1.20"	"1.28"	"0.80"	"1.02"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.77102929748698"
"False"	"IsMasterProtein"	"Q801P3"	"Copz1 protein (Fragment) OS=Xenopus laevis GN=Copz1 PE=2 SV=1"	"5.88235294117647"	"1"	"1"	"1"	"1"	"187"	"21.154"	"5.16"	"0.73"	"1.20"	"1.28"	"0.80"	"1.02"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.77102929748698"
"False"	"IsMasterProteinCandidate"	"A0AUT9"	"Copz1 protein OS=Xenopus laevis GN=Copz1 PE=2 SV=1"	"6.21468926553672"	"1"	"1"	"1"	"1"	"177"	"20.175"	"4.88"	"0.73"	"1.20"	"1.28"	"0.80"	"1.02"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.77102929748698"
"False"	"IsMasterProtein"	"Q66J39"	"MGC82028 protein OS=Xenopus laevis GN=taf15 PE=2 SV=1"	"1.89473684210526"	"1"	"1"	"1"	"1"	"475"	"50.154"	"8.73"	"0.64"	"0.60"	"0.70"	"0.69"	"0.96"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.76786407790571"
"False"	"IsMasterProtein"	"Q8AVE2"	"Hsc70 protein OS=Xenopus laevis GN=hspa1l PE=2 SV=1"	"4.92307692307692"	"3"	"4"	"3"	"1"	"650"	"71.144"	"5.59"	"0.78"	"0.91"	"1.07"	"0.77"	"0.97"	"21.70"	"5.95"	"8.01"	"0.02"	"8.96"	""	"3"	"0"	"0"	"Green"	"4.74312660968505"
"False"	"IsMasterProtein"	"P10665"	"Ribosomal protein S6 kinase 2 alpha OS=Xenopus laevis GN=rps6ka PE=1 SV=1"	"2.31923601637108"	"3"	"3"	"3"	"1"	"733"	"82.587"	"8.35"	"0.69"	"1.00"	"1.17"	"0.90"	"0.97"	"25.48"	"2.07"	"3.35"	"7.34"	"2.15"	""	"3"	"0"	"0"	"Green"	"4.73223842470117"
"False"	"IsMasterProtein"	"Q6GM69"	"Uncharacterized protein OS=Xenopus laevis PE=2 SV=1"	"4.60122699386503"	"2"	"2"	"2"	"1"	"326"	"35.915"	"6.2"	"0.67"	"0.77"	"0.81"	"0.89"	"0.87"	"34.51"	"7.09"	"3.41"	"12.70"	"3.16"	""	"2"	"0"	"0"	"Green"	"4.73097383582351"
"False"	"IsMasterProtein"	"Q7SY62"	"Snx2-prov protein OS=Xenopus laevis GN=snx2 PE=2 SV=1"	"2.69749518304432"	"1"	"1"	"1"	"1"	"519"	"58.399"	"5.05"	""	""	""	""	""	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.71764085045441"
"False"	"IsMasterProtein"	"Q7ZWZ0"	"Vdac1-prov protein OS=Xenopus laevis GN=vdac1 PE=2 SV=1"	"4.24028268551237"	"1"	"1"	"1"	"1"	"283"	"30.627"	"7.4"	"1.34"	"3.01"	"4.06"	"3.04"	"3.10"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.71337971835828"
"False"	"IsMasterProtein"	"Q505M5"	"MGC115064 protein OS=Xenopus laevis GN=MGC115064 PE=2 SV=1"	"2.14797136038186"	"1"	"1"	"1"	"1"	"419"	"44.945"	"4.63"	"0.95"	"0.67"	"1.33"	"1.30"	"1.60"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.69729147778991"
"False"	"IsMasterProtein"	"Q6GLM9"	"COP9 signalosome complex subunit 5 OS=Xenopus laevis GN=cops5 PE=2 SV=1"	"3.6144578313253"	"2"	"2"	"2"	"1"	"332"	"37.487"	"6.54"	"0.84"	"1.03"	"1.50"	"0.77"	"1.56"	"17.38"	"26.39"	"25.76"	"18.20"	"27.69"	""	"2"	"0"	"0"	"Green"	"4.67811156615941"
"False"	"IsMasterProtein"	"Q588Y7"	"26S proteasome subunit OS=Xenopus laevis GN=xrpn10 PE=2 SV=1"	"8.24468085106383"	"3"	"3"	"3"	"1"	"376"	"40.525"	"4.81"	"0.58"	"0.83"	"0.88"	"0.78"	"0.94"	"8.34"	"2.96"	"5.90"	"6.38"	"2.59"	""	"3"	"0"	"0"	"Green"	"4.67682615746165"
"False"	"IsMasterProtein"	"Q6PAC9"	"Transcriptional activator protein Pur-beta-A OS=Xenopus laevis GN=purb-a PE=2 SV=3"	"2.78637770897833"	"1"	"1"	"1"	"1"	"323"	"34.645"	"5.55"	"0.88"	"1.08"	"1.13"	"0.74"	"1.12"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.66020080298876"
"False"	"IsMasterProtein"	"Q6DDS4"	"LOC445859 protein (Fragment) OS=Xenopus laevis GN=LOC445859 PE=2 SV=1"	"6.45161290322581"	"1"	"1"	"1"	"1"	"124"	"14.435"	"9.5"	"0.82"	"1.19"	"1.11"	"0.96"	"1.12"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.64790158519713"
"False"	"IsMasterProteinCandidate"	"Q8UWG5"	"Low molecular weight protein tyrosine phosphatase 1a OS=Xenopus laevis GN=acp1 PE=2 SV=1"	"15.7232704402516"	"3"	"3"	"3"	"1"	"159"	"18.053"	"7.09"	"0.58"	"0.86"	"1.03"	"0.68"	"0.83"	"1.70"	"3.10"	"6.11"	"6.10"	"3.43"	""	"3"	"0"	"0"	"Green"	"4.61545637901319"
"False"	"IsMasterProtein"	"Q8UWG4"	"LOC100137613 protein OS=Xenopus laevis GN=acp1 PE=2 SV=1"	"15.7232704402516"	"3"	"3"	"3"	"1"	"159"	"17.935"	"6"	"0.58"	"0.86"	"1.03"	"0.68"	"0.83"	"1.70"	"3.10"	"6.11"	"6.10"	"3.43"	""	"3"	"0"	"0"	"Green"	"4.61545637901319"
"False"	"IsMasterProtein"	"Q7ZY87"	"Adenylosuccinate synthetase isozyme 2 OS=Xenopus laevis GN=adss PE=2 SV=1"	"5.0328227571116"	"2"	"2"	"2"	"1"	"457"	"50.049"	"6.54"	"0.77"	"0.77"	"0.86"	"0.74"	"0.97"	"76.88"	"37.42"	"9.56"	"1.19"	"35.36"	""	"2"	"0"	"0"	"Green"	"4.60350126626687"
"False"	"IsMasterProteinCandidate"	"Q91836"	"Interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog B OS=Xenopus laevis GN=prkra-b PE=1 SV=1"	"5.03355704697987"	"2"	"2"	"2"	"1"	"298"	"32.831"	"8.25"	"0.72"	"0.79"	"0.92"	"0.92"	"0.86"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.57145951954231"
"False"	"IsMasterProtein"	"Q7ZYA5"	"Interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog A OS=Xenopus laevis GN=prkra-a PE=2 SV=1"	"4.85436893203883"	"2"	"2"	"2"	"1"	"309"	"34.048"	"8.25"	"0.72"	"0.79"	"0.92"	"0.92"	"0.86"	""	""	""	""	""	""	"2"	"0"	"0"	"Green"	"4.57145951954231"
"False"	"IsMasterProteinCandidate"	"A2VD57"	"LOC100037170 protein (Fragment) OS=Xenopus laevis GN=LOC100037170 PE=2 SV=1"	"4.60251046025105"	"1"	"1"	"1"	"1"	"239"	"25.4"	"7.44"	"0.81"	"0.82"	"1.49"	"0.89"	"1.34"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.56895837601993"
"False"	"IsMasterProtein"	"A9ULT8"	"LOC100037170 protein OS=Xenopus laevis GN=tln2 PE=2 SV=1"	"4.36507936507936"	"1"	"1"	"1"	"1"	"252"	"26.886"	"6.27"	"0.81"	"0.82"	"1.49"	"0.89"	"1.34"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.56895837601993"
"False"	"IsMasterProtein"	"Q3B8I6"	"Wu:fj06d02 protein OS=Xenopus laevis GN=wu:fj06d02 PE=2 SV=1"	"3.9647577092511"	"1"	"1"	"1"	"1"	"227"	"25.131"	"4.78"	"0.61"	"0.88"	"0.83"	"0.78"	"1.00"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.54815090653172"
"False"	"IsMasterProtein"	"Q66IW2"	"Glucosylceramidase OS=Xenopus laevis GN=gba PE=2 SV=1"	"4.23728813559322"	"1"	"1"	"1"	"1"	"236"	"26.069"	"9"	"0.74"	"0.56"	"1.07"	"0.69"	"1.07"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.5220117220492"
"False"	"IsMasterProtein"	"Q4FZP9"	"MGC116466 protein OS=Xenopus laevis GN=MGC116466 PE=2 SV=1"	"3.18725099601594"	"1"	"1"	"1"	"1"	"251"	"27.42"	"8.25"	"0.72"	"0.72"	"1.02"	"0.67"	"0.94"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.51756032702749"
"False"	"IsMasterProtein"	"A5D8N2"	"Protein DPCD OS=Xenopus laevis GN=dpcd PE=2 SV=1"	"4.92610837438424"	"1"	"1"	"1"	"1"	"203"	"23.379"	"8.48"	"0.78"	"0.88"	"1.15"	"1.13"	"1.08"	""	""	""	""	""	""	"1"	"0"	"0"	"Green"	"4.51575250345443"
"False"	"IsMasterProtein"	"Q66L03"	"MGC85267 protein OS=Xenopus laevis GN=MGC85267 PE=2 SV=1"	"8.29493087557604"	"2"	"2"	"2"	"1"	"217"	"24.278"	"9.8"	"0.68"	"0.36"	"0.66"	"0.51"	"0.33"	"19.02"	"20.53"	"10.57"	"49.41"	"63.87"	""	"2"	"0"	"0"	"Green"	"4.51029709751646"
